10.1002/ar.22598,Historical Aspects of Inner Ear Anatomy and Biology that Underlie the Design of Hearing and Balance Prosthetic Devices,"Abstract: This review presents some of the major historical events that advanced the body of knowledge of the anatomy of the inner ear and its sensory receptors as well as the biology of these receptors that underlies the sensory functions of hearing and balance. This knowledge base of the inner ear's structure/function has been an essential factor for the design and construction of prosthetic devices to aid patients with deficits in their senses of hearing and balance. Prosthetic devices are now available for severely hearing impaired and deaf patients to restore hearing and are known as cochlear implants and auditory brain stem implants. A prosthetic device for patients with balance disorders is being perfected and is in an animal model testing phase with another prosthetic device for controlling intractable dizziness in Meniere's patients currently being evaluated in clinical testing. None of this would have been possible without the pioneering studies and discoveries of the investigators mentioned in this review and with the work of many other talented investigators to numerous to be covered in this review. Anat Rec, 2012. (C) 2012 Wiley Periodicals, Inc. ", Anatomy & Morphology 
10.1111/j.1469-7580.2012.01548.x,Histochemical identification of sialylated glycans in Xenopus laevis testis,"Abstract: Carbohydrate chains of glycoprotein and glycosphingolipids are highly diverse molecules involved in many cell functions, including cell recognition, adhesion and signalling. Sialylated glycans are of special interest because the terminal position of sialic acid (NeuAc) in glycans linked by different ways to subterminal monosaccharides has been shown to be involved in several biological processes, as occurs with gangliosides, which have been reported as being essential in spermatogenesis in mammals. Some glycan-binding proteins, the lectins, which specifically recognize glycan sequences, have been extensively used to characterize tissue and cell carbohydrates by means of cytochemical techniques. The aim of the present work was to determine the presence of NeuAc by means of histochemical techniques in the testis of Xenopus laevis, an animal model widely used in cell and molecular biology research. However, considering that some NeuAc-binding lectins are capable of binding to N-acetylglucosamine (GlcNAc), other GlcNAc-binding lectins were also assayed. The results showed that NeuAc is mainly expressed in the interstitium, and only a weak labelling in the male germ cells was observed. Most NeuAc was located in O-linked oligosaccharides, but some masked NeuAc in N-glycans were identified in primary and secondary spermatogonia and spermatocytes. By contrast, GlcNAc was widely expressed in all germ cell types. Deglycosylative pre-treatments suggest that both N- and O-glycans and/or glycolipids could be responsible for this labelling. In addition, GlcNAc in O-linked oligosaccharides has been identified in spermatogonial cells. The acrosome of spermatids was always negative. Variations of glycan expression have been found in different cell types, suggesting that glycosylation is modified during spermatogenetic development. ", Anatomy & Morphology 
10.1002/jmor.20039,"Unusual pattern of embryogenesis of Caryophyllia inornata (scleractinia, caryophylliidae) in the mediterranean sea: Maybe agamic reproduction?","Abstract: While knowledge of the reproductive biology of tropical scleractinian corals is extensive, information from temperate zones is limited. The aim of this study is to describe the reproductive biology of Caryophyllia inornata, a temperate species, and to increase the understanding of the reproductive strategies of Mediterranean corals. Samples of C. inornata were collected during SCUBA surveys at Elba island. Sexually active individuals displayed either male or female germ cells, showing a gonochoric sexuality. C. inornata exhibited an unusual pattern of embryogenesis. Embryos appeared throughout the whole year in males and in sexually inactive individuals, and they did not show a seasonal pattern of development, as usually expected for sexual reproduction. This observation suggests the possibility of asexual origin. These embryogenetic sexually inactive individuals were larger in size than the embryogenetic sexually active ones, and they might be senile polyps that preserve the ability to produce embryos only by agamic reproduction. J. Morphol. 2012. (c) 2012 Wiley Periodicals, Inc. ", Anatomy & Morphology 
10.1002/jmor.20033,Kauri seeds and larval somersaults: The larval trunk of the seed mining basal moth Agathiphaga vitensis (lepidoptera: Agathiphagidae),"Abstract: The trunk morphology of the larvae of the kauri pine (Agathis) seed infesting moth Agathiphaga is described using conventional, polarization, and scanning electron microscopy. The pine seed chamber formed by the larva is also described and commented on. The simple larval chaetotaxy includes more of the minute posture sensing setae, proprioceptors, than expected from the lepidopteran larval ground plan. The excess of proprioceptors is suggested to be necessary for sensory input concerning the larval posture within the seed chamber. The trunk musculature includes an autapomorphic radial ventral musculature made up of unique multisegmental muscles. The combined presence of additional proprioceptors and the unique ventral musculature is proposed to be related to the larval movement within the confined space of the seed chamber, especially to a proposed somersault movement that allows the larva to orientate itself within the chamber. J. Morphol. 2012. (c) 2012 Wiley Periodicals, Inc. ", Anatomy & Morphology 
10.1002/jmor.20034,"Development of the follicle complex and oocyte staging in red drum, sciaenops ocellatus linnaeus, 1776 (perciformes, sciaenidae)","Abstract: Pelagic egg development in red drum, Sciaenops ocellatus, is described using tiered staging. Based on mitosis and meiosis, there are five periods: Mitosis of Oogonia, Active Meiosis I, Arrested Meiosis I, Active Meiosis II, and Arrested Meiosis II. The Periods are divided into six stages: Mitotic Division of Oogonia, Chromatin Nucleolus, Primary Growth, Secondary Growth, Oocyte Maturation and Ovulation. The Chromatin Nucleolus Stage is divided into four steps: Leptotene, Zygotene, Pachytene, and Early Diplotene. Oocytes in the last step possess one nucleolus, dispersed chromatin with forming lampbrush chromosomes and lack basophilic ooplasm. The Primary Growth Stage, characterized by basophilic ooplasm and absence of yolk in oocytes, is divided into five steps: One-Nucleolus, Multiple Nucleoli, Perinucleolar, Oil Droplets, and Cortical Alveolar. During primary growth, the Balbiani body develops from nuage, enlarges and disperses throughout the ooplasm as both endoplasmic reticulum and Golgi develop within it. Secondary growth or vitellogenesis has three steps: Early Secondary Growth, Late Secondary Growth and Full-Grown. The Oocyte Maturation Stage, including ooplasmic and germinal vesicle maturation, has four steps: Eccentric Germinal Vesicle, Germinal Vesicle Migration, Germinal Vesicle Breakdown and Resumption of Meiosis when complete yolk hydration occurs. The period is Arrested Meiosis II. When folliculogenesis is completed, the ovarian follicle, an oocyte and encompassing follicle cells, is surrounded by a basement membrane and developing theca, all forming a follicle complex. After ovulation, a newly defined postovulatory follicle complex remains attached to the germinal epithelium. It is composed of a basement membrane that separates the postovulatory follicle from the postovulatory theca. Arrested Meiosis I encompasses primary and secondary growth (vitellogenesis) and includes most of oocyte maturation until the resumption of meiosis (Active Meiosis II). The last stage, Ovulation, is the emergence of the oocyte from the follicle when it becomes an egg or ovum. J. Morphol. 2012. (C) 2012 Wiley Periodicals, Inc. ", Anatomy & Morphology 
10.1111/j.1469-7580.2012.01528.x,Sexual dimorphism in multiple aspects of 3D facial symmetry and asymmetry defined by spatially dense geometric morphometrics,"Abstract: Accurate measurement of facial sexual dimorphism is useful to understanding facial anatomy and specifically how faces influence, and have been influenced by, sexual selection. An important facial aspect is the display of bilateral symmetry, invoking the need to investigate aspects of symmetry and asymmetry separately when examining facial shape. Previous studies typically employed landmarks that provided only a sparse facial representation, where different landmark choices could lead to contrasting outcomes. Furthermore, sexual dimorphism is only tested as a difference of sample means, which is statistically the same as a difference in population location only. Within the framework of geometric morphometrics, we partition facial shape, represented in a spatially dense way, into patterns of symmetry and asymmetry, following a two-factor anova design. Subsequently, we investigate sexual dimorphism in symmetry and asymmetry patterns separately, and on multiple aspects, by examining (i) population location differences as well as differences in population variance-covariance; (ii) scale; and (iii) orientation. One important challenge in this approach is the proportionally high number of variables to observations necessitating the implementation of permutational and computationally feasible statistics. In a sample of gender-matched young adults (1825 years) with self-reported European ancestry, we found greater variation in male faces than in women for all measurements. Statistically significant sexual dimorphism was found for the aspect of location in both symmetry and asymmetry (directional asymmetry), for the aspect of scale only in asymmetry (magnitude of fluctuating asymmetry) and, in contrast, for the aspect of orientation only in symmetry. Interesting interplays with hypotheses in evolutionary and developmental biology were observed, such as the selective nature of the force underpinning sexual dimorphism and the genetic independence of the structural patterns of fluctuating asymmetry. Additionally, insights into growth patterns of the soft tissue envelope of the face and underlying skull structure can also be obtained from the results. ", Anatomy & Morphology 
10.1002/ar.22500,Conditioned Medium from Chondrocyte/Scaffold Constructs Induced Chondrogenic Differentiation of Bone Marrow Stromal Cells,"Abstract: For the application of bone marrow stromal cells (BMSCs) in cartilage tissue engineering, it is imperative to develop efficient strategies for their chondrogenic differentiation. In this study, the conditioned media derived from chondrocyte/scaffold constructs were used to direct chondrogenic differentiation of BMSCs. The porcine articular chondrocytes were seeded on the PGA/PLA scaffolds to form chondrocyte/scaffold constructs and were cultured to form engineered cartilage in vitro. The culture media were collected as conditioned media and used for chondrogenic induction of BMSC pellets (experimental group, Exp.). The chondrocyte pellets and BMSC pellets were cultured routinely as positive control (PC) and negative control (NC), respectively. After 4 weeks, the wet weight and GAG content in Exp. group and PC group were significantly higher than that in NC group. Histological and immunohistochemical analysis showed that cartilaginous tissue was formed with typical cartilage lacuna structure and positive staining of collagen Type II (Col II) in the peripheral area of the BMSC pellets in Exp. group. Gene expression of Sox9, Col II, and COMP in Exp. group and PC group were significantly higher than that in NC group. The growth factors in the conditioned media derived from human costal chondrocytes-scaffold constructs were tested by protein microassay. The conditioned media contained low levels of TGF-beta 1,2,3, IGF-1 and high levels of IGF-2, FGF-4, and IGFBP4,6, and so forth. The soluble factors derived from the engineered cartilage can induce chondrogenic differentiation of BMSCs independently. Many cytokines may function in chondrogenesis in a coordinated way. Anat Rec, 2012. (C) 2012 Wiley Periodicals, Inc. ", Anatomy & Morphology 
10.1002/jmor.20013,"Morphology of a new deep-sea acorn worm (class Enteropneusta, phylum Hemichordata): A part-time demersal drifter with externalized ovaries","Abstract: Ten individuals of an enteropneust in the family Torquaratoridae were videotaped between 2,900 and 3,500 m in the Eastern Pacificone drifting a few centimeters above the bottom, two exposed on the substrate, and seven partly burrowed, reflecting a bentho-pelagic life style. Here, we describe a captured specimen (26 cm living length) as the holotype of Allapasus aurantiacus n. gen., n. sp. The small proboscis is dome-shaped, and the collar is only slightly wider than deep; both of these body regions are more muscular than in other torquaratorids, which presumably facilitates burrowing. The proboscis complex, in contrast to that of shallow-living enteropneusts, lacks a pericardial sac and is located relatively posteriorly in the proboscis stalk. The stomochord is separated from the main course of the gut by the intervention of a small, plate-like proboscis skeleton lacking posterior horns. The most anterior region of the trunk houses the pharynx, in which the pharyngeal skeletal bars are not connected by synapticles. The postpharyngeal trunk comprises three intestinal regions: prehepatic, hepatic (with conspicuous sacculations), and posthepatic. On either side of the worm, a flap of body wall (lateral wing) runs the entire length of the trunk. The two lateral wings can wrap the body so their edges meet in the dorsal midline, although they often gape open along the pharyngeal region. The holotype is a female (presumably the species is gonochoric) with numerous ovaries located in the lateral wings along the pharyngeal region. Each larger ovary contains a single primary oocyte (up to 1,500 mu m in diameter) and bulges outwards in an epidermal pouch attached to the rest of the body by a slender stalk. Such externalized ovaries are unprecedented in any animal, and nothing is yet known of their role in the reproductive biology of A. aurantiacus. J. Morphol. 2012. (c) 2012 Wiley Periodicals, Inc. ", Anatomy & Morphology 
10.1111/j.1469-7580.2012.01494.x,Mandibular histology and growth of the nonmammaliaform cynodont Tritylodon,"Abstract: An investigation of bone microstructure of nonmammalian therapsids has revealed distinctive signals pertaining to their ontogenetic growth and biology. Until now, histological studies of the nonmammaliaform cynodonts have focused only on postcranial material. Through the examination of micro-computed tomography (micro-CT) scans and serial thin sections, the current study provides a novel perspective on the structure and growth of the mandible of Tritylodon, a derived herbivorous cynodont from southern Africa. By tracking histological features across the serial thin sections, trends in relocation and modelling are documented for the growing Tritylodon mandible. For example, during growth, localized changes in the cross-sectional shape of the mandible occurred. Localized deposits of new lamellar and fibrolamellar bone on the lateral edge indicate widening of the mandible during different episodes of growth. The presence of radial channels indicates the deepening of the mandible at its anterior and posterior ends. The relocation of the paired mental foramina suggests that the mandibular body lengthened mainly in the posterior direction. The medial movement of a posterior postcanine tooth during growth and eruption is recorded in the histology. This histological assessment also documents the presence of Sharpeys fibres in the cellular cementum of the first incisor, providing novel and unequivocal evidence that it was attached to the Tritylodon jaw by a periodontal ligament. This is the first comprehensive study that uses histological analysis to document the growth dynamics of the mandible of a nonmammalian therapsid, thus providing a unique perspective of localized mandibular growth in a fossil animal. ", Anatomy & Morphology 
10.1002/jmor.20001,Ultrastructure of the larval eye of the scorpionfly Panorpa dubia (mecoptera: Panorpidae) with implications for the evolutionary origin of holometabolous larvae,"Abstract: The evolutionary origin of holometabolous larvae is a long-standing and controversial issue. The Mecoptera are unique in Holometabola for their larvae possessing a pair of compound eyes instead of stemmata. The ultrastructure of the larval eyes of the scorpionfly Panorpa dubia Chou and Wang, 1981 was investigated using transmission electron microscopy. Each ommatidium possesses a cornea, a tetrapartite eucone crystalline cone, eight retinula cells, two primary pigment cells, and an undetermined number of secondary pigment cells. The rhabdomeres of the eight retinula cells form a centrally-fused, tiered rhabdom of four distal and four proximal retinula cells. The rhabdomeres of the four distal retinula cells extend distally into a funnel shape around the basal surface of the crystalline cone. Based on the similarity of the larval eyes of Panorpidae to the eyes of the hemimetabolous insects and the difference from the stemmata of the holometabolous larvae, the evolutionary origin of the holometabolous larvae is briefly discussed. Morphol., 2012. (C) 2012 Wiley Periodicals, Inc. ", Anatomy & Morphology 
10.1002/jmor.11037,Homology of the internal sac components in the leaf beetle subfamily criocerinae and evolutionary novelties related to the extremely elongated flagellum,"Abstract: Extremely elongated intromittent organs are found in a wide range of taxa, especially among insects. This phenomenon is generally thought to result from sexual selection, but it is predicted that limited storage space in the body cavity and the difficulty of using the elongated organs should have constrained the evolution of extreme elongation, neutralizing any selective advantage. Therefore, in groups with long intromittent organs, features that overcome these constraints may have evolved or coevolved together with intromittent organ elongation. Using a comparative morphological approach and outgroup comparisons, we identified potential constraints and key novelties that may neutralize such constraints in the leaf beetle subfamily Criocerinae. Observations of the internal sac structure throughout Criocerinae were performed. Comparing the results with preceding studies from outgroups, a ground plan of the criocerine internal sac was constructed. Our analysis also identified specific features that are always correlated with extreme elongation: the rotation of whole internal-sac sclerites and the possession of a pocket in which to store the elongated flagellum. The pocket is thought to be formed by the rotation of the sclerites, markedly altering internal sac shape from the criocerine ground plan. Onlythe clades that have acquired this derived state contain species with an elongated flagellum that distinctly exceeds the median lobe length. It is presumed that these character correlations evolved independently three times. The detected character correlations corroborate the hypothesis that there are latent adaptive constraints for the evolution of extremely elongated intromittent organs. The constraints may have been neutralized by the alteration from the criocerine ground plan resulting in the formation of a storage pocket. In conclusion, deviation from the criocerine ground plan isconsidered to be the evolutionary innovation that neutralized the latent adaptive constraints of flagellum elongation in the subfamily Criocerinae. J. Morphol., 2012. (c) 2011 Wiley Periodicals, Inc. ", Anatomy & Morphology 
10.1002/jmor.11018,Evolution of avian eggshell structure,"Abstract: Data are presented suggesting that birds have evolved eggs with shells containing different structures (numbers of mammillae per unit of inner eggshell surface area, i.e., mammillary densities) to cope up with different calcium requirements imposed by different growth rates and modes of development. Precocial bird species grow slowly, but have high mammillary density, while altricial bird species grow rapidly, but have low mammillary density. These results suggest an adaptation associated with growth rate and mode of development and show, moreover, that the mammillary layer is indicative of the breeding biology of the bird. J. Morphol. 2012. (C) 2011 Wiley Periodicals, Inc. ", Anatomy & Morphology 
10.1086/662330,"Racial Hybridity, Physical Anthropology, and Human Biology in the Colonial Laboratories of the United States","Abstract: In the 1920s and 1930s, U.S. physical anthropologists imagined Hawai'i as a racial laboratory, a controllable site for the study of race mixing and the effects of migration on bodily form. Gradually a more dynamic and historical understanding of human populations came to substitute for older classificatory and typological approaches in the colonial laboratory, leading to the creation of the field of human biology and challenges to scientific racism. Elite U.S. institutions and philanthropic foundations competed for the authority to define Pacific bodies and mentalities during this period. The emergent scientific validation of liberal Hawaiian attitudes toward human difference and race amalgamation or formation exerted considerable influence on biological anthropology after World War II, but ultimately it would fail in Hawai'i to resist the incoming tide of continental U.S. racial thought and practice. ", Anthropology 
10.1086/662292,Internationalizing Physical Anthropology A View of the Study of Living Human Variation from the Pages of the American Journal of Physical Anthropology,"Abstract: In this paper we present an overview of an increasingly global community of physical (biological) anthropologists as it pertains to the study of living human variation (human biology) and as it is represented in the American Journal of Physical Anthropology (AJPA), focusing especially on the period of 2001-2007, when Clark Spencer Larsen served as editor in chief. The journal was founded by Ales Hrdlicka in order to provide professional identity of physical (biological) anthropology as practiced in the United States. By the mid-twentieth century, the journal editorship under T. Dale Stewart called for greater presence of international research collaboration and publication in AJPA. By 1960, international collaboration and non-U.S. authorship began to have significant presence in the journal, a pattern that has continued to the present. As in the pre-2000 period, although non-U.S. contributions cover all major topics in human biology, they tend to focus on population genetics and population history. For the period of 2001-2007, there is an increased presence of multinational collaborative research and non-U.S. authorship, a trend that will likely increase. The recent rise in non-U.S. submissions and authorship is due in large part to increased international collaboration and electronic access to the submission process. ", Anthropology 
10.1086/663335,"The Biological Anthropology of Living Human Populations: World Histories, National Styles, and International Networks An Introduction to Supplement 5","Abstract: We introduce a special issue of Current Anthropology developed from a Wenner-Gren symposium held in Teresopolis, Brazil, in 2010 that was about the past, present, and future of biological anthropology. Our goal was to understand from a comparative international perspective the contexts of genesis and development of physical/biological anthropology around the world. While biological anthropology today can encompass paleoanthropology, primatology, and skeletal biology, our symposium focused on the field's engagement with living human populations. Bringing together scholars in the history of science, science studies, and anthropology, the participants examined the discipline's past in different contexts but also reflected on its contemporary and future conditions. Our contributors explore national histories, collections, and scientific field practice with the goal of developing a broader understanding of the discipline's history. Our work tracks a global, uneven transition from a typological and essentialist physical anthropology, predominating until the first decades of the twentieth century, to a biological anthropology informed by postsynthesis evolutionism and the rise of molecular biology, a shift that was labeled ""new physical anthropology."" We place biological anthropology in a broad historical context and suggest how the histories we document can inform its future. ", Anthropology 
10.1086/662440,Human Population Biology in the Second Half of the Twentieth Century,"Abstract: Human population biology can be identified as the biocultural study of living humans from evolutionary, historical, populational, developmental, biomedical, and anthropological perspectives. Biological anthropology really ""came of age"" during the second half of the twentieth century, after the end of World War II. Human population biology, as a subfield of biological anthropology, was a part of this ""scientific maturation"" of the discipline. Contributions to the postwar transformation of living population studies were (1) wartime studies of military personnel exposed to novel environments, (2) an increase in young academic professionals with new ideas, (3) a decrease in both racist (racialist) attitudes and interest in race typology, and (4) the explosion of research and literature on human biology and behavior. ", Anthropology 
